variant,step,fact_id,condition,control,layer,flipped,logit_diff,first_flip_layer,first_positive_diff_layer
final,535,syn_58,synthetic,self,19,False,1.2213306427001953,,
final,535,syn_58,synthetic,self,20,False,1.2213306427001953,,
final,535,syn_58,synthetic,self,21,False,1.2213306427001953,,
final,535,syn_58,synthetic,self,22,False,1.2213306427001953,,
final,535,syn_58,synthetic,self,23,False,1.2213306427001953,,
final,535,syn_58,synthetic,self,24,False,1.0785369873046875,,
final,535,syn_58,synthetic,self,-1,False,,,0.0
final,535,syn_195,synthetic,self,0,False,-1.6199674606323242,,
final,535,syn_195,synthetic,self,1,False,-1.6199674606323242,,
final,535,syn_195,synthetic,self,2,False,-1.6199674606323242,,
final,535,syn_195,synthetic,self,3,False,-1.6199674606323242,,
final,535,syn_195,synthetic,self,4,False,-1.6199674606323242,,
final,535,syn_195,synthetic,self,5,False,-1.6199674606323242,,
final,535,syn_195,synthetic,self,6,False,-1.6199674606323242,,
final,535,syn_195,synthetic,self,7,False,-1.6199674606323242,,
final,535,syn_195,synthetic,self,8,False,-1.6199674606323242,,
final,535,syn_195,synthetic,self,9,False,-1.6199674606323242,,
final,535,syn_195,synthetic,self,10,False,-1.6199674606323242,,
final,535,syn_195,synthetic,self,11,False,-1.6199674606323242,,
final,535,syn_195,synthetic,self,12,False,-1.6199674606323242,,
final,535,syn_195,synthetic,self,13,False,-1.6199674606323242,,
final,535,syn_195,synthetic,self,14,False,-1.6199674606323242,,
final,535,syn_195,synthetic,self,15,False,-1.6199674606323242,,
final,535,syn_195,synthetic,self,16,False,-1.6199674606323242,,
final,535,syn_195,synthetic,self,17,False,-1.6199674606323242,,
final,535,syn_195,synthetic,self,18,False,-1.6199674606323242,,
final,535,syn_195,synthetic,self,19,False,-1.6199674606323242,,
final,535,syn_195,synthetic,self,20,False,-1.6199674606323242,,
final,535,syn_195,synthetic,self,21,False,-1.6199674606323242,,
final,535,syn_195,synthetic,self,22,False,-1.6199674606323242,,
final,535,syn_195,synthetic,self,23,False,-1.6199674606323242,,
final,535,syn_195,synthetic,self,24,False,-1.522984504699707,,
final,535,syn_195,synthetic,self,-1,False,,,
final,535,syn_180,synthetic,mismatched,0,False,2.820619583129883,,
final,535,syn_180,synthetic,mismatched,1,False,1.7125663757324219,,
final,535,syn_180,synthetic,mismatched,2,False,2.1945133209228516,,
final,535,syn_180,synthetic,mismatched,3,False,2.0399322509765625,,
final,535,syn_180,synthetic,mismatched,4,False,1.9775629043579102,,
final,535,syn_180,synthetic,mismatched,5,False,2.002584457397461,,
final,535,syn_180,synthetic,mismatched,6,False,2.027533531188965,,
final,535,syn_180,synthetic,mismatched,7,False,2.145613670349121,,
final,535,syn_180,synthetic,mismatched,8,False,2.1212244033813477,,
final,535,syn_180,synthetic,mismatched,9,False,2.128890037536621,,
final,535,syn_180,synthetic,mismatched,10,False,2.102275848388672,,
final,535,syn_180,synthetic,mismatched,11,False,2.1222124099731445,,
final,535,syn_180,synthetic,mismatched,12,False,2.227621078491211,,
final,535,syn_180,synthetic,mismatched,13,False,2.0307788848876953,,
final,535,syn_180,synthetic,mismatched,14,False,2.309946060180664,,
final,535,syn_180,synthetic,mismatched,15,False,2.3307437896728516,,
final,535,syn_180,synthetic,mismatched,16,False,1.9140262603759766,,
final,535,syn_180,synthetic,mismatched,17,False,1.9426460266113281,,
final,535,syn_180,synthetic,mismatched,18,False,2.9701852798461914,,
final,535,syn_180,synthetic,mismatched,19,False,2.781625747680664,,
final,535,syn_180,synthetic,mismatched,20,False,2.7253780364990234,,
final,535,syn_180,synthetic,mismatched,21,False,2.323208808898926,,
final,535,syn_180,synthetic,mismatched,22,False,2.4032602310180664,,
final,535,syn_180,synthetic,mismatched,23,False,2.5055036544799805,,
final,535,syn_180,synthetic,mismatched,24,False,3.54105281829834,,
final,535,syn_180,synthetic,mismatched,-1,False,,,0.0
final,535,syn_181,synthetic,mismatched,0,False,1.617349624633789,,
final,535,syn_181,synthetic,mismatched,1,False,2.7964468002319336,,
final,535,syn_181,synthetic,mismatched,2,False,2.671065330505371,,
final,535,syn_181,synthetic,mismatched,3,False,2.291264533996582,,
final,535,syn_181,synthetic,mismatched,4,False,1.9577322006225586,,
final,535,syn_181,synthetic,mismatched,5,False,2.0532007217407227,,
final,535,syn_181,synthetic,mismatched,6,False,2.1052675247192383,,
final,535,syn_181,synthetic,mismatched,7,False,2.0298385620117188,,
final,535,syn_181,synthetic,mismatched,8,False,2.2183609008789062,,
final,535,syn_181,synthetic,mismatched,9,False,2.013399124145508,,
final,535,syn_181,synthetic,mismatched,10,False,2.0705976486206055,,
final,535,syn_181,synthetic,mismatched,11,False,1.9823617935180664,,
final,535,syn_181,synthetic,mismatched,12,False,2.072178840637207,,
final,535,syn_181,synthetic,mismatched,13,False,2.1555051803588867,,
final,535,syn_181,synthetic,mismatched,14,False,2.284491539001465,,
final,535,syn_181,synthetic,mismatched,15,False,2.3370065689086914,,
final,535,syn_181,synthetic,mismatched,16,False,1.783616065979004,,
final,535,syn_181,synthetic,mismatched,17,False,1.496997356414795,,
final,535,syn_181,synthetic,mismatched,18,False,2.0295228958129883,,
final,535,syn_181,synthetic,mismatched,19,False,1.8106675148010254,,
final,535,syn_181,synthetic,mismatched,20,False,2.16864013671875,,
final,535,syn_181,synthetic,mismatched,21,False,2.6645545959472656,,
final,535,syn_181,synthetic,mismatched,22,False,2.224669933319092,,
final,535,syn_181,synthetic,mismatched,23,False,1.9150686264038086,,
final,535,syn_181,synthetic,mismatched,24,False,2.1117448806762695,,
final,535,syn_181,synthetic,mismatched,-1,False,,,0.0
final,535,syn_81,synthetic,mismatched,0,False,0.24196720123291016,,
final,535,syn_81,synthetic,mismatched,1,False,1.8929481506347656,,
final,535,syn_81,synthetic,mismatched,2,False,1.7638039588928223,,
final,535,syn_81,synthetic,mismatched,3,False,1.7212824821472168,,
final,535,syn_81,synthetic,mismatched,4,False,1.7345519065856934,,
final,535,syn_81,synthetic,mismatched,5,False,1.7592830657958984,,
final,535,syn_81,synthetic,mismatched,6,False,1.7859063148498535,,
final,535,syn_81,synthetic,mismatched,7,False,1.7066564559936523,,
final,535,syn_81,synthetic,mismatched,8,False,1.660048007965088,,
final,535,syn_81,synthetic,mismatched,9,False,1.566476821899414,,
final,535,syn_81,synthetic,mismatched,10,False,1.6997756958007812,,
final,535,syn_81,synthetic,mismatched,11,False,1.6724052429199219,,
final,535,syn_81,synthetic,mismatched,12,False,1.777144432067871,,
final,535,syn_81,synthetic,mismatched,13,False,1.9198532104492188,,
final,535,syn_81,synthetic,mismatched,14,False,2.260195732116699,,
final,535,syn_81,synthetic,mismatched,15,False,2.760761260986328,,
final,535,syn_81,synthetic,mismatched,16,False,3.4796953201293945,,
final,535,syn_81,synthetic,mismatched,17,False,3.5011401176452637,,
final,535,syn_81,synthetic,mismatched,18,False,2.356350898742676,,
final,535,syn_81,synthetic,mismatched,19,False,3.303215980529785,,
final,535,syn_81,synthetic,mismatched,20,False,3.3441896438598633,,
final,535,syn_81,synthetic,mismatched,21,False,3.8094186782836914,,
final,535,syn_81,synthetic,mismatched,22,False,4.338324069976807,,
final,535,syn_81,synthetic,mismatched,23,False,5.023650646209717,,
final,535,syn_81,synthetic,mismatched,24,False,6.022346496582031,,
final,535,syn_81,synthetic,mismatched,-1,False,,,0.0
final,535,syn_82,synthetic,mismatched,0,False,-0.9784994125366211,,
final,535,syn_82,synthetic,mismatched,1,False,0.15355873107910156,,
final,535,syn_82,synthetic,mismatched,2,False,0.18468856811523438,,
final,535,syn_82,synthetic,mismatched,3,False,0.3446168899536133,,
final,535,syn_82,synthetic,mismatched,4,False,0.3915681838989258,,
final,535,syn_82,synthetic,mismatched,5,False,0.26761436462402344,,
final,535,syn_82,synthetic,mismatched,6,False,0.27869701385498047,,
final,535,syn_82,synthetic,mismatched,7,False,0.4098834991455078,,
final,535,syn_82,synthetic,mismatched,8,False,0.34972667694091797,,
final,535,syn_82,synthetic,mismatched,9,False,0.4246788024902344,,
final,535,syn_82,synthetic,mismatched,10,False,0.5967836380004883,,
final,535,syn_82,synthetic,mismatched,11,False,0.8173284530639648,,
final,535,syn_82,synthetic,mismatched,12,False,0.8215904235839844,,
final,535,syn_82,synthetic,mismatched,13,False,0.7560319900512695,,
final,535,syn_82,synthetic,mismatched,14,False,0.8336257934570312,,
final,535,syn_82,synthetic,mismatched,15,False,0.9485836029052734,,
final,535,syn_82,synthetic,mismatched,16,False,0.7115049362182617,,
final,535,syn_82,synthetic,mismatched,17,False,0.7958860397338867,,
final,535,syn_82,synthetic,mismatched,18,False,0.7427759170532227,,
final,535,syn_82,synthetic,mismatched,19,False,0.7289457321166992,,
final,535,syn_82,synthetic,mismatched,20,False,0.7329788208007812,,
final,535,syn_82,synthetic,mismatched,21,False,0.4292173385620117,,
final,535,syn_82,synthetic,mismatched,22,False,0.12345600128173828,,
final,535,syn_82,synthetic,mismatched,23,False,0.5312252044677734,,
final,535,syn_82,synthetic,mismatched,24,False,0.5387668609619141,,
final,535,syn_82,synthetic,mismatched,-1,False,,,1.0
final,535,syn_49,synthetic,mismatched,0,False,0.6496706008911133,,
final,535,syn_49,synthetic,mismatched,1,False,-0.3366365432739258,,
final,535,syn_49,synthetic,mismatched,2,False,-0.3628416061401367,,
final,535,syn_49,synthetic,mismatched,3,False,-0.2762641906738281,,
final,535,syn_49,synthetic,mismatched,4,False,-0.246337890625,,
final,535,syn_49,synthetic,mismatched,5,False,-0.1862964630126953,,
final,535,syn_49,synthetic,mismatched,6,False,-0.16255950927734375,,
final,535,syn_49,synthetic,mismatched,7,False,-0.0630645751953125,,
final,535,syn_49,synthetic,mismatched,8,False,-0.14217090606689453,,
final,535,syn_49,synthetic,mismatched,9,False,-0.1518707275390625,,
final,535,syn_49,synthetic,mismatched,10,False,-0.1480865478515625,,
final,535,syn_49,synthetic,mismatched,11,False,-0.1858062744140625,,
final,535,syn_49,synthetic,mismatched,12,False,-0.1291637420654297,,
final,535,syn_49,synthetic,mismatched,13,False,-0.015010833740234375,,
final,535,syn_49,synthetic,mismatched,14,False,0.26648712158203125,,
final,535,syn_49,synthetic,mismatched,15,False,0.11496257781982422,,
final,535,syn_49,synthetic,mismatched,16,False,0.2593193054199219,,
final,535,syn_49,synthetic,mismatched,17,False,0.5529165267944336,,
final,535,syn_49,synthetic,mismatched,18,False,-0.04191017150878906,,
final,535,syn_49,synthetic,mismatched,19,False,-0.49246978759765625,,
final,535,syn_49,synthetic,mismatched,20,False,-0.384429931640625,,
final,535,syn_49,synthetic,mismatched,21,False,-0.2991151809692383,,
final,535,syn_49,synthetic,mismatched,22,False,-0.6175918579101562,,
final,535,syn_49,synthetic,mismatched,23,False,-0.6231441497802734,,
final,535,syn_49,synthetic,mismatched,24,False,-0.5870466232299805,,
final,535,syn_49,synthetic,mismatched,-1,False,,,0.0
final,535,syn_52,synthetic,mismatched,0,False,-0.4225473403930664,,
final,535,syn_52,synthetic,mismatched,1,False,3.670778274536133,,
final,535,syn_52,synthetic,mismatched,2,False,4.476692199707031,,
final,535,syn_52,synthetic,mismatched,3,False,4.779965877532959,,
final,535,syn_52,synthetic,mismatched,4,False,5.763575077056885,,
final,535,syn_52,synthetic,mismatched,5,False,6.191887378692627,,
final,535,syn_52,synthetic,mismatched,6,False,6.101786136627197,,
final,535,syn_52,synthetic,mismatched,7,False,6.057645797729492,,
final,535,syn_52,synthetic,mismatched,8,False,6.282037258148193,,
final,535,syn_52,synthetic,mismatched,9,False,6.44633150100708,,
final,535,syn_52,synthetic,mismatched,10,False,6.818769454956055,,
final,535,syn_52,synthetic,mismatched,11,False,6.975480079650879,,
final,535,syn_52,synthetic,mismatched,12,False,7.73628044128418,,
final,535,syn_52,synthetic,mismatched,13,False,7.9173359870910645,,
final,535,syn_52,synthetic,mismatched,14,False,8.368121147155762,,
final,535,syn_52,synthetic,mismatched,15,False,7.942915916442871,,
final,535,syn_52,synthetic,mismatched,16,False,7.179157257080078,,
final,535,syn_52,synthetic,mismatched,17,False,6.3265509605407715,,
final,535,syn_52,synthetic,mismatched,18,False,6.298952102661133,,
final,535,syn_52,synthetic,mismatched,19,False,6.519327640533447,,
final,535,syn_52,synthetic,mismatched,20,False,7.296319961547852,,
final,535,syn_52,synthetic,mismatched,21,False,5.804049968719482,,
final,535,syn_52,synthetic,mismatched,22,False,6.576498985290527,,
final,535,syn_52,synthetic,mismatched,23,False,6.5492377281188965,,
final,535,syn_52,synthetic,mismatched,24,False,6.863526344299316,,
final,535,syn_52,synthetic,mismatched,-1,False,,,1.0
final,535,syn_121,synthetic,mismatched,0,False,1.2705507278442383,,
final,535,syn_121,synthetic,mismatched,1,False,-0.8363809585571289,,
final,535,syn_121,synthetic,mismatched,2,False,-0.6331081390380859,,
final,535,syn_121,synthetic,mismatched,3,False,-0.668370246887207,,
final,535,syn_121,synthetic,mismatched,4,False,-0.8266143798828125,,
final,535,syn_121,synthetic,mismatched,5,False,-0.7395820617675781,,
final,535,syn_121,synthetic,mismatched,6,False,-0.7535877227783203,,
final,535,syn_121,synthetic,mismatched,7,False,-0.6424560546875,,
final,535,syn_121,synthetic,mismatched,8,False,-0.7973880767822266,,
final,535,syn_121,synthetic,mismatched,9,False,-1.2190074920654297,,
final,535,syn_121,synthetic,mismatched,10,False,-1.0846185684204102,,
final,535,syn_121,synthetic,mismatched,11,False,-1.0593366622924805,,
final,535,syn_121,synthetic,mismatched,12,False,-0.8646020889282227,,
final,535,syn_121,synthetic,mismatched,13,False,-0.8355417251586914,,
final,535,syn_121,synthetic,mismatched,14,False,-0.7098093032836914,,
final,535,syn_121,synthetic,mismatched,15,False,-0.9093875885009766,,
final,535,syn_121,synthetic,mismatched,16,False,-1.1070013046264648,,
final,535,syn_121,synthetic,mismatched,17,False,-1.2359466552734375,,
final,535,syn_121,synthetic,mismatched,18,False,-0.7514705657958984,,
final,535,syn_121,synthetic,mismatched,19,False,-1.0987281799316406,,
final,535,syn_121,synthetic,mismatched,20,False,-1.0259084701538086,,
final,535,syn_121,synthetic,mismatched,21,False,-0.8499755859375,,
final,535,syn_121,synthetic,mismatched,22,False,-1.2662057876586914,,
final,535,syn_121,synthetic,mismatched,23,False,-0.8155975341796875,,
final,535,syn_121,synthetic,mismatched,24,False,-0.4433736801147461,,
final,535,syn_121,synthetic,mismatched,-1,False,,,0.0
final,535,syn_88,synthetic,mismatched,0,False,0.06248283386230469,,
final,535,syn_88,synthetic,mismatched,1,False,-0.8117756843566895,,
final,535,syn_88,synthetic,mismatched,2,False,-0.7530736923217773,,
final,535,syn_88,synthetic,mismatched,3,False,-0.3820915222167969,,
final,535,syn_88,synthetic,mismatched,4,False,0.029476165771484375,,
final,535,syn_88,synthetic,mismatched,5,False,-0.09165191650390625,,
final,535,syn_88,synthetic,mismatched,6,False,-0.2488870620727539,,
final,535,syn_88,synthetic,mismatched,7,False,-0.45680713653564453,,
final,535,syn_88,synthetic,mismatched,8,False,-0.6479959487915039,,
final,535,syn_88,synthetic,mismatched,9,False,-0.6697144508361816,,
final,535,syn_88,synthetic,mismatched,10,False,-0.6522626876831055,,
final,535,syn_88,synthetic,mismatched,11,False,-0.9012284278869629,,
final,535,syn_88,synthetic,mismatched,12,False,-1.047440528869629,,
final,535,syn_88,synthetic,mismatched,13,False,-1.6526026725769043,,
final,535,syn_88,synthetic,mismatched,14,False,-1.8366260528564453,,
final,535,syn_88,synthetic,mismatched,15,False,-1.6612157821655273,,
final,535,syn_88,synthetic,mismatched,16,False,-0.9161109924316406,,
final,535,syn_88,synthetic,mismatched,17,False,-2.0807554721832275,,
final,535,syn_88,synthetic,mismatched,18,False,-3.2033910751342773,,
final,535,syn_88,synthetic,mismatched,19,False,-3.293692111968994,,
final,535,syn_88,synthetic,mismatched,20,False,-4.504608154296875,,
final,535,syn_88,synthetic,mismatched,21,False,-4.84873628616333,,
final,535,syn_88,synthetic,mismatched,22,False,-4.4934821128845215,,
final,535,syn_88,synthetic,mismatched,23,False,-5.2936906814575195,,
final,535,syn_88,synthetic,mismatched,24,False,-6.1149797439575195,,
final,535,syn_88,synthetic,mismatched,-1,False,,,0.0
final,535,syn_157,synthetic,mismatched,0,False,2.0487422943115234,,
final,535,syn_157,synthetic,mismatched,1,False,0.5957546234130859,,
final,535,syn_157,synthetic,mismatched,2,False,0.8079986572265625,,
final,535,syn_157,synthetic,mismatched,3,False,0.747828483581543,,
final,535,syn_157,synthetic,mismatched,4,False,0.8820600509643555,,
final,535,syn_157,synthetic,mismatched,5,False,0.8426017761230469,,
final,535,syn_157,synthetic,mismatched,6,False,0.9141063690185547,,
final,535,syn_157,synthetic,mismatched,7,False,0.9144725799560547,,
final,535,syn_157,synthetic,mismatched,8,False,0.8955965042114258,,
final,535,syn_157,synthetic,mismatched,9,False,1.1082067489624023,,
final,535,syn_157,synthetic,mismatched,10,False,1.0581998825073242,,
final,535,syn_157,synthetic,mismatched,11,False,1.0200157165527344,,
final,535,syn_157,synthetic,mismatched,12,False,1.023590087890625,,
final,535,syn_157,synthetic,mismatched,13,False,1.1645078659057617,,
final,535,syn_157,synthetic,mismatched,14,False,1.1364898681640625,,
final,535,syn_157,synthetic,mismatched,15,False,1.4421215057373047,,
final,535,syn_157,synthetic,mismatched,16,False,1.5707807540893555,,
